id,MidTEX200804100
info,visteam,ArkTEX
info,hometeam,MidTEX
info,date,2008/04/10
play,4,1,460262,,,S8/G,113.45,122.49
play,4,1,453514,,,HR/F.1-H,193.78,53.21
play,4,1,489090,,,W
play,4,1,460060,,,4/L,147.59,153.61
play,5,0,453236,,,D8/F,142.57,41.16
play,5,0,456065,,,S8/G.2-H;B-2,128.51,114.46
play,5,0,501881,,,53/G,105.42,167.67
play,5,0,502558,,,W
play,5,0,453203,,,NP
sub,502739,Pat Currin,1,0,1
play,5,0,453203,,,46(1)3/GDP/G4,137.55,151.61
play,5,1,451088,,,S6/G,100.40,154.62
play,5,1,461882,,,S9/L.1-3,171.69,139.56
play,5,1,452784,,,HP.1-2
play,5,1,462390,,,7/SF.3-H,73.29,118.47
play,5,1,435561,,,W.1-2;2-3
play,5,1,460262,,,63/G.1-2;2-3;3-H,112.45,154.62
play,5,1,453514,,,S8/L.2-H;3-H,138.55,108.43
play,5,1,489090,,,NP
sub,435320,Rob Zimmermann,0,0,1
play,5,1,489090,,,S7/L.1-2,83.33,126.51
play,5,1,460060,,,K
play,6,0,489392,,,K
play,6,0,460022,,,53/G,108.43,164.66
play,6,0,457762,,,53/G,97.39,164.66
play,6,1,451088,,,43/G,136.55,152.61
play,6,1,461882,,,9/F,163.65,103.41
play,6,1,452784,,,K
play,7,0,501800,,,K
play,7,0,453236,,,K
play,7,0,456065,,,K
play,7,1,462390,,,NP
sub,425841,Kris Honel,0,0,1
play,7,1,462390,,,K
play,7,1,435561,,,S7/L,89.36,121.49
play,7,1,460262,,,SB2
play,7,1,460262,,,K
play,7,1,453514,,,8/F,125.50,107.43
play,8,0,501881,,,NP
sub,457487,Jose A. Rojas,1,0,1
play,8,0,501881,,,6/L,104.42,153.61
play,8,0,502558,,,K
play,8,0,453203,,,T8/L,126.51,65.26
play,8,0,489392,,,K
play,8,1,489090,,,K
play,8,1,460060,,,K
play,8,1,451088,,,K
play,9,0,460022,,,W
play,9,0,457762,,,K
play,9,0,501800,,,W.1-2
play,9,0,453236,,,W.1-2;2-3
play,9,0,456065,,,64(1)3/GDP/G6,112.45,154.62
id,MidTEX200804140
info,visteam,SprTEX
info,hometeam,MidTEX
info,date,2008/04/14
start,460022,Tyler Greene,0,1,6
start,457762,Bryan Anderson,0,2,2
start,501800,Allen Craig,0,3,5
start,453236,Mark Hamilton,0,4,3
start,456065,Jose Martinez,0,5,4
start,445055,Jonathan Jay,0,6,8
start,501881,Luke Gorsett,0,7,10
start,502558,Mark Shorey,0,8,9
start,453203,Shane Robinson,0,9,7
start,502208,P. Walters,0,0,1
start,460060,Cliff Pennington,1,1,4
start,451088,Justin Sellers,1,2,6
start,461882,Jesus Guzman,1,3,5
start,452784,Tommy Everidge,1,4,3
start,453514,Myron Leslie,1,5,9
start,435561,Brian Snyder,1,6,10
start,460262,Jon Zeringue,1,7,7
start,489232,Anthony Recker,1,8,2
start,489090,Michael Massaro,1,9,8
start,444436,Ryan Webb,1,0,1
play,1,0,460022,,,8/F,140.56,46.18
play,1,0,457762,,,K
play,1,0,501800,,,4/L,140.56,150.60
play,1,1,460060,,,7/F,49.20,117.47
play,1,1,451088,,,HP
play,1,1,placeholder,,,POCS2(136)
play,1,1,461882,,,8/F,126.51,93.37
play,2,0,453236,,,63/G,116.47,145.58
play,2,0,456065,,,53/G,108.43,163.65
play,2,0,445055,,,3/L,146.59,163.65
play,2,1,452784,,,S8/G,125.50,118.47
play,2,1,453514,,,K
play,2,1,435561,,,S1/G.1-2,118.47,182.73
play,2,1,460262,,,8/F,132.53,82.33
play,2,1,489232,,,W.1-2;2-3
play,2,1,489090,,,7/L,65.26,127.51
play,3,0,501881,,,8/F,120.48,73.29
play,3,0,502558,,,43/G,139.56,157.63
play,3,0,453203,,,S8/L,128.51,114.46
play,3,0,460022,,,W.1-2
play,3,0,457762,,,43/G,138.55,153.61
play,3,1,460060,,,7/L,67.27,98.39
play,3,1,451088,,,8/F,124.50,108.43
play,3,1,461882,,,K
play,4,0,501800,,,K
play,4,0,453236,,,K
play,4,0,456065,,,W
play,4,0,445055,,,7/L,80.32,99.40
play,4,1,452784,,,K
play,4,1,453514,,,1/G,147.59,164.66
play,4,1,435561,,,63/G,108.43,158.63
play,5,0,501881,,,63/G,117.47,154.62
play,5,0,502558,,,31/G,142.57,161.65
play,5,0,453203,,,D8/G,133.53,110.44
play,5,0,460022,,,K
play,5,1,460262,,,K
play,5,1,489232,,,K
play,5,1,489090,,,S7/G,93.37,131.53
play,5,1,460060,,,4/P,143.57,147.59
play,6,0,457762,,,S9/L,159.64,135.54
play,6,0,501800,,,64(1)3/GDP/G6,108.43,154.62
play,6,0,453236,,,31/G,146.59,163.65
play,6,1,451088,,,53/G,103.41,162.65
play,6,1,461882,,,S6/G,101.41,152.61
play,6,1,452784,,,4/P,161.65,148.59
play,6,1,453514,,,CS2
play,7,0,456065,,,63/G,110.44,151.61
play,7,0,445055,,,7/L,75.30,123.49
play,7,0,501881,,,T7/F,75.30,67.27
play,7,0,502558,,,K
play,7,1,453514,,,6/P,118.47,143.57
play,7,1,435561,,,W
play,7,1,460262,,,13/G.1-2,128.51,182.73
play,7,1,489232,,,1/G,143.57,168.67
play,8,0,453203,,,NP
sub,457444,Jay Marshall,1,0,1
play,8,0,453203,,,63/G,116.47,157.63
play,8,0,460022,,,S9/L,175.70,139.56
play,8,0,457762,,,SB2;1-3(E2)(E2/TH)
play,8,0,457762,,,S7/G.3-H,111.59,174.42
play,8,0,501800,,,9/F,170.68,122.49
play,8,0,453236,,,K
play,8,1,489090,,,NP
sub,489450,Zach Zuercher,0,0,1
play,8,1,489090,,,53/G,110.44,178.71
play,8,1,460060,,,8/L,135.54,94.38
play,8,1,451088,,,NP
sub,477569,Fernando Salas,0,0,1
play,8,1,451088,,,K
play,9,0,456065,,,13/G,128.51,177.71
play,9,0,445055,,,53/G,113.45,175.70
play,9,0,501881,,,S7/G,79.32,135.54
play,9,0,502558,,,D9/G.1XH,188.76,128.51
play,9,1,461882,,,HR/F,197.79,54.22
play,9,1,452784,,,43/G,135.54,154.62
play,9,1,453514,,,5/PF,91.37,183.73
play,9,1,435561,,,K
play,10,0,453203,,,NP
sub,456707,Kristian Bell,1,0,1
play,10,0,453203,,,D7/L,74.30,79.32
play,10,0,460022,,,FC5.2X3(56),118.47,185.74
play,10,0,457762,,,HR/F.1-H,177.71,38.15
play,10,0,501800,,,53/G,107.43,167.67
play,10,0,453236,,,K
play,10,1,460262,,,NP
sub,452735,Matthew Scherer,0,0,1
play,10,1,460262,,,HR/F,46.18,57.23
play,10,1,489232,,,K
play,10,1,489090,,,K
play,10,1,460060,,,S8/G,125.50,125.50
play,10,1,451088,,,7/F,80.32,116.47
id,MidTEX200804150
info,visteam,SprTEX
info,hometeam,MidTEX
info,date,2008/04/15
start,460022,Tyler Greene,0,1,6
start,457762,Bryan Anderson,0,2,9
start,501800,Allen Craig,0,3,5
start,453236,Mark Hamilton,0,4,3
start,456065,Jose Martinez,0,5,4
start,445055,Jonathan Jay,0,6,8
start,501881,Luke Gorsett,0,7,9
start,456376,Brandon Yarbrough,0,8,2
start,453203,Shane Robinson,0,9,7
start,448802,Jaime Garcia,0,0,1
start,460060,Cliff Pennington,1,1,4
start,435561,Brian Snyder,1,2,3
start,461882,Jesus Guzman,1,3,5
start,462390,Casey Myers,1,4,10
start,460262,Jon Zeringue,1,5,7
start,453514,Myron Leslie,1,6,9
start,451088,Justin Sellers,1,7,6
start,489232,Anthony Recker,1,8,2
start,518893,Adam Klein,1,9,8
start,476570,Vincent Mazzaro,1,0,1
play,1,0,460022,,,K
play,1,0,457762,,,43/G,137.55,155.62
play,1,0,501800,,,53/G,104.42,164.66
play,1,1,460060,,,53/G,108.43,164.66
play,1,1,435561,,,13/G,126.51,175.70
play,1,1,461882,,,53/G,105.42,164.66
play,2,0,453236,,,E5,104.42,164.66
play,2,0,456065,,,9/L,160.64,129.52
play,2,0,445055,,,S7/L.1-2,88.35,131.53
play,2,0,501881,,,64(1)3/GDP/G6,115.46,153.61
play,2,1,462390,,,43/G,147.59,159.64
play,2,1,460262,,,K
play,2,1,453514,,,E6,110.44,157.63
play,2,1,451088,,,K
play,3,0,456376,,,S7/L,96.39,125.50
play,3,0,453203,,,3/SH.1-2,137.55,177.71
play,3,0,460022,,,E5/TH.2-3,108.43,165.66
play,3,0,457762,,,SB2
play,3,0,457762,,,43/G.2-3;3-H,142.57,157.63
play,3,0,501800,,,8/F,117.47,106.43
play,3,1,489232,,,53/G,105.42,167.67
play,3,1,518893,,,K
play,3,1,460060,,,K
play,4,0,453236,,,W
play,4,0,456065,,,8/F,124.50,95.38
play,4,0,445055,,,D7/F.1-H,28.11,92.37
play,4,0,501881,,,W
play,4,0,456376,,,WP.1-2;2-3
play,4,0,456376,,,W
play,4,0,453203,,,9/SF.1-3(E9/TH);2-H;3-H,151.61,108.43
play,4,0,460022,,,K
play,4,1,435561,,,K
play,4,1,461882,,,13/G,124.50,176.71
play,4,1,462390,,,43/G,137.55,151.61
play,5,0,457762,,,S9/L,147.59,117.47
play,5,0,501800,,,FC4/G.1X2(46);B-1,139.56,155.62
play,5,0,453236,,,3/G.1-2,140.56,172.69
play,5,0,456065,,,D8/F.2-H,123.49,48.19
play,5,0,445055,,,W
play,5,0,501881,,,13/G,115.46,173.69
play,5,1,460262,,,S8/G,124.50,119.48
play,5,1,453514,,,K
play,5,1,451088,,,23/G.1-2,124.50,188.76
play,5,1,489232,,,S8/L.2-H,110.44,118.47
play,5,1,518893,,,W.1-2
play,5,1,460060,,,S5/G.1-2;2-3,114.46,175.70
play,5,1,435561,,,K
play,6,0,456376,,,NP
